timestamp,timestamp_ns,rtt_ms,ttl,bytes
2026-06-11 09:57:18.063,1781171838063521000,11.295000,64,64
2026-06-11 09:57:19.068,1781171839068633000,8.160000,64,64
2026-06-11 09:57:20.071,1781171840071906000,3.589000,64,64
2026-06-11 09:57:21.076,1781171841076982000,8.028000,64,64
2026-06-11 09:57:22.081,1781171842081910000,2.381000,64,64
2026-06-11 09:57:23.084,1781171843084217000,28.254000,64,64
2026-06-11 09:57:24.088,1781171844088372000,72.932000,64,64
2026-06-11 09:57:25.093,1781171845093490000,114.521000,64,64
2026-06-11 09:57:26.096,1781171846096720000,162.874000,64,64
2026-06-11 09:57:27.101,1781171847101791000,202.774000,64,64
2026-06-11 09:57:28.106,1781171848106936000,248.205000,64,64
2026-06-11 09:57:29.111,1781171849111878000,3.374000,64,64
2026-06-11 09:57:30.116,1781171850116957000,3.676000,64,64
2026-06-11 09:57:31.117,1781171851117246000,8.578000,64,64
2026-06-11 09:57:32.119,1781171852119761000,17.438000,64,64
2026-06-11 09:57:33.121,1781171853121604000,3.568000,64,64
2026-06-11 09:57:34.126,1781171854126664000,3.573000,64,64
2026-06-11 09:57:35.129,1781171855129874000,46.070000,64,64
2026-06-11 09:57:36.130,1781171856130937000,90.398000,64,64
2026-06-11 09:57:37.135,1781171857135969000,128.513000,64,64
2026-06-11 09:57:38.140,1781171858141155000,174.267000,64,64
2026-06-11 09:57:39.145,1781171859145296000,219.957000,64,64
2026-06-11 09:57:40.147,1781171860147789000,3.103000,64,64
2026-06-11 09:57:41.152,1781171861152775000,2.505000,64,64
2026-06-11 09:57:42.157,1781171862157725000,3.156000,64,64
2026-06-11 09:57:43.158,1781171863159104000,3.559000,64,64
2026-06-11 09:57:44.163,1781171864164065000,3.466000,64,64
2026-06-11 09:57:45.165,1781171865165456000,3.086000,64,64
2026-06-11 09:57:46.169,1781171866169374000,18.637000,64,64
2026-06-11 09:57:47.174,1781171867174344000,64.275000,64,64
2026-06-11 09:57:48.179,1781171868179494000,9.315000,64,64
2026-06-11 09:57:49.184,1781171869184623000,2.876000,64,64
2026-06-11 09:57:50.189,1781171870189757000,32.682000,64,64
2026-06-11 09:57:51.189,1781171871189946000,237.212000,64,64
2026-06-11 09:57:52.194,1781171872195079000,280.174000,64,64
2026-06-11 09:57:53.197,1781171873197947000,19.041000,64,64
2026-06-11 09:57:54.201,1781171874202062000,9.733000,64,64
2026-06-11 09:57:55.202,1781171875202863000,58.183000,64,64
2026-06-11 09:57:56.207,1781171876207853000,3.440000,64,64
2026-06-11 09:57:57.212,1781171877212867000,13.287000,64,64
2026-06-11 09:57:58.217,1781171878218007000,26.010000,64,64
2026-06-11 09:57:59.222,1781171879222355000,71.712000,64,64
2026-06-11 09:58:00.227,1781171880227575000,3.350000,64,64
2026-06-11 09:58:01.232,1781171881232525000,2.999000,64,64
2026-06-11 09:58:02.237,1781171882237367000,2.528000,64,64
2026-06-11 09:58:03.237,1781171883237895000,3.083000,64,64
2026-06-11 09:58:04.240,1781171884241162000,3.529000,64,64
2026-06-11 09:58:05.245,1781171885246098000,11.902000,64,64
2026-06-11 09:58:06.250,1781171886251219000,11.158000,64,64
2026-06-11 09:58:07.254,1781171887254522000,3.151000,64,64
2026-06-11 09:58:08.259,1781171888259571000,3.739000,64,64
2026-06-11 09:58:09.264,1781171889264415000,3.532000,64,64
2026-06-11 09:58:10.269,1781171890269566000,28.927000,64,64
2026-06-11 09:58:11.273,1781171891274022000,73.404000,64,64
2026-06-11 09:58:12.278,1781171892279151000,3.115000,64,64
2026-06-11 09:58:13.280,1781171893280946000,3.878000,64,64
2026-06-11 09:58:14.281,1781171894281570000,3.395000,64,64
2026-06-11 09:58:15.286,1781171895286471000,3.274000,64,64
2026-06-11 09:58:16.287,1781171896288374000,3.485000,64,64
2026-06-11 09:58:17.292,1781171897292447000,3.353000,64,64
2026-06-11 09:58:18.294,1781171898294802000,3.288000,64,64
2026-06-11 09:58:19.298,1781171899298368000,3.530000,64,64
2026-06-11 09:58:20.303,1781171900303515000,8.982000,64,64
2026-06-11 09:58:21.308,1781171901308408000,4.543000,64,64
2026-06-11 09:58:22.308,1781171902308666000,56.159000,64,64
2026-06-11 09:58:23.313,1781171903313787000,3.167000,64,64
